#1
double tab_mrz2(1486,4)
2610000	0	0	7
2611800	0	0	7
2613600	0	0	7
2615400	0	24	7
2617200	0	52	7
2619000	15	104	7
2620800	98	187	8
2622600	300	396	9
2624400	102	184	9
2626200	479	554	10
2628000	535	613	11
2629800	571	650	10
2631600	626	701	12
2633400	660	735	12
2635200	675	748	13
2637000	672	742	13
2638800	656	731	13
2640600	633	703	14
2642400	584	657	15
2644200	539	617	15
2646000	478	555	15
2647800	394	476	15
2649600	313	400	15
2651400	227	319	15
2653200	142	235	15
2655000	53	144	14
2656800	0	66	14
2658600	0	11	13
2660400	0	0	12
2662200	0	0	11
2664000	0	0	10
2665800	0	0	9
2667600	0	0	8
2669400	0	0	7
2671200	0	0	7
2673000	0	0	6





























































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































